onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
5.770	3.089	FIXA	2022.29863	1080.75305	2018.07018	1105.03039	0.821	13.382	1.908	2.264
8.858	0.013	ISAC	2017.76251	1105.38283	2015.50196	1108.02141	0.116	15.195	11.258	10.532
8.871	0.013	ILPS	2015.45211	1107.89279	2017.33273	1106.20535	0.084	11.134	9.056	7.261
8.883	0.065	FIXA	2017.32030	1106.50446	2017.78048	1105.28356	0.043	7.978	4.497	4.698
8.948	0.025	ISAC	2017.22708	1105.42251	2015.98352	1104.38139	0.054	21.087	12.733	12.748
8.973	0.103	FIXA	2015.68335	1104.49887	2013.59802	1108.12139	0.139	10.828	4.505	4.816
9.076	0.018	ISAC	2013.98224	1107.68028	2012.12357	1112.21733	0.163	23.624	15.010	14.547
9.093	0.028	IHPS	2011.91540	1112.46577	2011.14404	1113.03662	0.032	20.757	14.920	12.797
9.121	0.115	FIXA	2011.12071	1112.98127	2013.63317	1110.84575	0.110	18.163	7.510	7.731
9.236	0.013	ISAC	2013.80725	1110.25022	2014.30700	1107.67611	0.087	17.160	8.270	8.705
9.248	0.028	ILPS	2014.27301	1107.59527	2014.26305	1106.60777	0.033	14.589	6.234	6.789
9.276	0.040	FIXA	2014.81490	1106.74064	2013.39867	1111.85238	0.177	23.687	4.618	7.425
9.316	0.035	ISAC	2013.33513	1111.26365	2014.04228	1109.58885	0.061	20.206	13.126	12.444
9.351	0.320	FIXA	2014.16731	1109.48524	2025.74509	1114.73697	0.424	19.333	3.454	4.662
9.671	0.028	ISAC	2025.70363	1114.09791	2020.71734	1103.53385	0.389	21.327	16.409	15.054
9.698	1.966	FIXA	2020.44246	1103.43030	2022.57699	1094.11668	0.319	13.794	2.181	2.554
11.664	0.023	ISAC	2022.83155	1093.81595	2017.05432	1099.29775	0.265	28.820	15.274	16.548
11.687	0.145	FIXA	2017.56365	1099.73421	2035.81409	1097.71143	0.612	22.079	3.981	5.360
11.832	0.018	SACC	2035.83376	1097.78123	2038.15942	1089.18657	0.297	40.437	21.679	22.169
11.849	0.035	HPSO	2038.25199	1088.70047	2038.95798	1091.80249	0.106	32.006	12.126	13.821
11.884	0.773	FIXA	2036.71817	1092.03194	2016.58650	1091.38453	0.671	30.010	2.876	3.481
12.657	0.035	SACC	2015.84384	1092.05420	2032.99921	1088.52071	0.584	43.194	19.785	23.648
12.692	0.733	FIXA	2033.39106	1087.91680	2036.94735	1090.24817	0.142	26.005	5.929	7.518
13.425	0.225	PURS	2035.94400	1089.94587	2022.53058	1094.86445	0.476	20.908	8.317	8.483
13.650	0.265	FIXA	2023.06611	1094.39668	2027.35735	1091.68987	0.169	22.603	4.753	6.466
13.915	0.335	PURS	2027.08173	1091.31343	2029.02811	1081.50922	0.333	21.277	5.799	6.807
14.250	1.531	FIXA	2029.02378	1081.67668	2020.77012	1091.76173	0.434	25.991	3.616	4.664
15.781	0.188	PURS	2020.80952	1091.70528	2019.09079	1098.44122	0.232	10.587	2.041	2.745
15.968	0.593	FIXA	2019.14527	1098.46231	2021.15637	1113.11372	0.493	14.823	2.502	3.028
16.561	0.018	SACC	2021.75688	1113.46537	2032.82528	1109.47053	0.392	32.684	26.769	23.770
16.578	0.100	FIXA	2033.63271	1109.09590	2042.66161	1101.50069	0.393	13.305	3.857	4.773
16.679	0.038	SACC	2042.73109	1100.71070	2024.55824	1085.00647	0.801	82.490	19.286	34.054
16.716	0.008	LPSO	2024.73746	1085.64509	2022.80399	1086.35086	0.069	14.106	13.378	12.108
16.724	1.085	FIXA	2022.19642	1086.52983	2012.74672	1096.90051	0.468	9.894	2.458	2.837
17.809	0.033	ISAC	2012.28476	1096.75300	2026.47937	1112.61591	0.710	61.431	33.163	30.203
